"","model_id","Category","checkpoint","base_model","sum_value"
"43248","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43249","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43250","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43251","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43252","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43253","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43254","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43255","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43256","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43257","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43258","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43259","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43260","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43261","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43262","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43263","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43264","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43265","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43266","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43267","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43268","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43269","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43270","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43271","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43272","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43273","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43274","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43275","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43276","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43277","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43278","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43279","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43280","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43281","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43282","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43283","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43284","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43285","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43286","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43287","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43288","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43289","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43290","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43291","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43292","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43293","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43294","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43295","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43296","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43297","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43298","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43299","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43300","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43301","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43302","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43303","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43304","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43305","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43306","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43307","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43308","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43309","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43310","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43311","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43312","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43313","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43314","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43315","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43316","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43317","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43318","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43319","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43320","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43321","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43322","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43323","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43324","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43325","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43326","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43327","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43328","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43329","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43330","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43331","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43332","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43333","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43334","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43335","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43336","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43337","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43338","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43339","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43340","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43341","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43342","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43343","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43344","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43345","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43346","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43347","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43348","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43349","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43350","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43351","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43352","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43353","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43354","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43355","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43356","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43357","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43358","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43359","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43360","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43361","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43362","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43363","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43364","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43365","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43366","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43367","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43368","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43369","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43370","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43371","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43372","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43373","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43374","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43375","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43376","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43377","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43378","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43379","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43380","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43381","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43382","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43383","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43384","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43385","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43386","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43387","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43388","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43389","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43390","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43391","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43392","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43393","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43394","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43395","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43396","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43397","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43398","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43399","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43400","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43401","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43402","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43403","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43404","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43405","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43406","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43407","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43408","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43409","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43410","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43411","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43412","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43413","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43414","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43415","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43416","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43417","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43418","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43419","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43420","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43421","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43422","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43423","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43424","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43425","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43426","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43427","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43428","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43429","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43430","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43431","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43432","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43433","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43434","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43435","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43436","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43437","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43438","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43439","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43440","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43441","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43442","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43443","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43444","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43445","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43446","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43447","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43448","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43449","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43450","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43451","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43452","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43453","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43454","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43455","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43456","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43457","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43458","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43459","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43460","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43461","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43462","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43463","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43464","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43465","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43466","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43467","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43468","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43469","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43470","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43471","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43472","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43473","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43474","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43475","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43476","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43477","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43478","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43479","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43480","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43481","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43482","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43483","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43484","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43485","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43486","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43487","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43488","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43489","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43490","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43491","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43492","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43493","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43494","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43495","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43496","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43497","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43498","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43499","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43500","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43501","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43502","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43503","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43504","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43505","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43506","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43507","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43508","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43509","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43510","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43511","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43512","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43513","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43514","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43515","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43516","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43517","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43518","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43519","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43520","meta-llama--Llama-3.2-3B-Unified","Agency",4000,"Llama",675.5
"43521","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43522","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43523","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43524","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43525","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43526","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43527","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43528","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43529","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43530","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43531","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43532","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43533","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43534","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43535","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43536","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43537","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43538","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43539","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43540","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43541","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43542","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43543","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43544","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43545","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43546","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43547","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43548","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43549","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43550","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43551","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43552","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43553","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43554","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43555","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43556","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43557","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43558","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43559","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43560","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43561","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43562","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43563","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43564","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43565","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43566","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43567","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43568","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43569","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43570","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43571","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43572","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43573","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43574","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43575","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43576","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43577","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43578","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43579","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43580","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43581","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43582","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43583","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43584","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43585","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43586","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
"43587","meta-llama--Llama-3.2-3B-Unified","Agency",5000,"Llama",674.5
